Filename,2024_POS_Anid-EV-alcA_CTRL_1_Run176.mzML,2024_POS_Anid-EV-alcA_CTRL_2_Run197.mzML,2024_POS_Anid-EV-alcA_CTRL_3_Run229.mzML,2024_POS_Anid-p2_1_Run179.mzML,2024_POS_Anid-p2_1_Run220.mzML,2024_POS_Anid-p2_1_Run241.mzML
6386/228.1958mz/7.83min,596918.94,294934.75,486817.1,636308.44,452409.2,441329.66
6387/752.518mz/7.84min,15841.518,871157.25,0.0,118916.85,47864.723,3308.1008
6388/753.5249mz/7.84min,0.0,336760.2,0.0,40959.047,4383.5615,3067.6074
6389/784.509mz/7.83min,4552.7295,3954761.2,0.0,103472.06,27367.896,0.0
6390/789.6161mz/7.84min,3566.5312,1037878.6,580783.94,378085.3,40543.086,1357285.4
6391/788.6121mz/7.83min,8189.438,1930970.5,1706824.1,1128400.9,1127553.5,3018222.2
6392/704.5192mz/7.84min,390429.78,473231.34,0.0,2933802.0,790372.3,248234.48
6394/820.5249mz/7.84min,209116.08,162238.75,0.0,315148.97,425762.03,670994.5
6395/766.5351mz/7.84min,605832.4,782097.44,0.0,875621.25,913367.94,439522.28
6396/804.5504mz/7.84min,3842446.0,3382668.0,133249.42,7511929.0,9137369.0,13964492.0
6397/780.5529mz/7.79min,6975304.0,16737285.0,651256.6,3776414.2,47340484.0,6580751.0
6398/781.5561mz/7.79min,7008558.0,8258529.5,252894.34,1818765.6,21628644.0,1995978.0
6399/810.5987mz/7.86min,3228790.5,2257756.0,608010.06,4394300.0,4871.992,701029.9
6400/790.5343mz/7.84min,234773.22,2242687.8,0.0,761569.8,763736.44,126592.43
6401/806.5608mz/7.84min,1130354.9,803206.56,1570437.4,1405368.1,1168866.0,3063814.5
6404/786.5982mz/7.83min,2228542.0,618314.5,4938140.5,2900850.8,10727686.0,4262038.0
6406/802.5349mz/7.84min,775508.8,930815.9,0.0,753978.1,2922774.8,659550.7
6408/772.5834mz/7.85min,183968.12,700518.2,1247308.0,646403.8,4638.454,2187722.5
6409/773.5875mz/7.85min,88661.69,227137.67,642416.56,192759.06,0.0,642524.25
6410/784.5797mz/7.83min,14898697.0,7960675.0,7551399.5,12003004.0,0.0,18010896.0
6412/814.3924mz/7.81min,0.0,0.0,895137.8,4195.542,4331.91,6324.134
6414/852.3711mz/7.83min,0.0,0.0,529602.3,0.0,0.0,11234.994
6415/812.6126mz/7.85min,258787.4,413605.56,1015577.6,832785.4,1067948.4,868755.0
6416/89.5065mz/7.82min,188710.06,163092.4,36743.383,200430.17,237394.7,327606.75
6417/746.5648mz/7.84min,719727.75,335621.44,1450991.2,542805.8,0.0,1031090.6
6418/427.3205mz/7.84min,1401105.4,1387313.2,951870.6,1470510.2,581290.0,1981581.1
6419/428.3239mz/7.84min,463470.47,426199.16,235325.45,436367.5,161507.44,603545.7
6420/767.5384mz/7.84min,214119.28,378274.62,0.0,505797.1,397858.2,196078.3
6425/755.5417mz/7.86min,170662.2,1824888.2,0.0,1273479.5,168209.19,6084.258
6427/684.6502mz/7.85min,69988.34,24482.201,0.0,85618.16,34136.145,591775.25
6432/808.5809mz/7.85min,110974.625,81828.91,461823.12,315157.1,1144092.1,765813.4
6434/809.5841mz/7.87min,16757.074,26174.582,188470.75,137234.3,532645.9,272451.62
6435/782.5686mz/7.85min,65300364.0,68236170.0,2015683.5,65103760.0,78190960.0,83036460.0
6436/836.5392mz/7.84min,526056.2,163736.95,230695.44,321266.3,273913.97,641773.44
6437/811.6013mz/7.86min,1697858.6,936028.7,185477.28,2175908.0,7576.756,253250.47
6438/690.5058mz/7.87min,145140.23,91276.11,29230.229,478958.94,696505.9,326527.97
6439/449.3024mz/7.84min,306659.72,216426.62,301358.03,444746.44,103425.34,748108.2
6440/742.6167mz/7.85min,736839.7,891312.44,60592.08,241977.77,190577.12,144991.95
6442/425.3046mz/7.84min,707168.9,367427.25,290368.8,411555.66,263571.0,747620.44
6444/783.5719mz/7.85min,32104000.0,33072620.0,1013168.56,31838990.0,37694784.0,40759820.0
6445/730.5371mz/7.86min,1152401.8,10102590.0,0.0,2282350.0,968849.2,87807.89
6446/714.5059mz/7.85min,156248.1,295282.34,14608.829,1767125.6,1315619.9,73986.68
6447/778.5357mz/7.84min,28926.715,1277773.8,0.0,136723.19,80005.34,54445.473
6448/741.6132mz/7.85min,1489624.1,1791956.0,484408.03,613597.4,924262.6,602675.9
6451/375.3044mz/7.82min,205531.72,192833.1,70995.22,149802.06,121307.586,83105.78
6452/409.31mz/7.85min,954744.44,732662.56,670795.3,681173.94,416538.47,1011162.7
6453/379.3358mz/7.84min,22277.355,224664.05,274177.62,141438.2,502998.38,811202.2
6460/744.5532mz/7.85min,25540280.0,7716200.0,472891.2,6723210.5,21787204.0,2298248.0
6463/814.5581mz/7.85min,2803465.8,1878938.8,1171333.4,1139765.5,1499539.0,2087860.9
6464/393.3151mz/7.85min,626135.6,435582.5,281079.62,243109.42,158716.11,345400.75
6466/728.4853mz/7.85min,63534.3,54377.055,30112.086,302558.38,81305.06,398321.66
6469/803.5376mz/7.86min,112894.44,489154.16,0.0,333952.7,1670826.8,318335.03
6471/407.185mz/7.86min,0.0,0.0,571526.1,50507.12,142363.48,167913.12
6472/389.1746mz/7.86min,0.0,6365.3726,570351.75,74428.836,175229.78,224851.78
6475/754.5377mz/7.87min,1526181.4,3887463.2,0.0,3736637.5,638000.5,29603.08
6476/843.3853mz/7.87min,0.0,0.0,320453.9,0.0,3265.3596,6840.251
6477/391.2994mz/7.87min,180479.81,216987.08,20528.908,70761.75,16400.617,74691.7
6479/860.4002mz/7.87min,0.0,0.0,985065.9,12713.043,49125.176,30835.2
6480/223.0647mz/7.87min,35044.188,4162.159,37570.184,78876.875,75671.2,69476.945
6482/371.101mz/7.87min,643681.6,270207.66,849905.2,1036156.0,1160342.0,1091652.4
6486/537.1492mz/7.87min,243203.03,45689.9,336144.84,393461.75,463314.75,445399.12
6488/554.1756mz/7.88min,2773770.2,1274894.8,3824381.8,4512034.0,5333932.0,5020380.0
6489/557.1737mz/7.87min,302134.97,148512.31,428594.22,493476.56,607659.8,573183.6
6490/387.1588mz/7.87min,0.0,0.0,338725.3,0.0,57943.824,13116.426
6491/663.2699mz/7.88min,0.0,0.0,277939.38,0.0,31816.98,0.0
6492/443.3155mz/7.88min,552767.7,149802.75,146785.4,125429.15,121915.54,122460.734
6493/439.2209mz/7.88min,0.0,0.0,151879.36,0.0,4261.5034,0.0
6494/436.2117mz/7.88min,56750.24,37848.91,27849666.0,1680908.1,4113272.5,3323843.2
6495/756.5524mz/7.86min,414084.6,39569616.0,12797.887,1535723.1,446541.78,231606.44
6496/757.5566mz/7.86min,194501.4,18592078.0,0.0,694359.4,217272.7,87257.7
6501/283.2056mz/7.89min,3750.1438,8408.494,656594.25,207154.25,178395.56,314168.44
6502/441.373mz/7.89min,31737.312,5098.802,33694.96,20314.822,15617.931,109674.78
6504/339.1225mz/7.93min,34902.22,31551.676,224199.05,66545.62,105576.75,62660.023
6506/284.2947mz/7.91min,480351.84,426166.53,689059.0,613642.8,498119.47,911739.0
6507/390.3154mz/7.91min,511396.97,143233.7,40988.637,101607.67,213956.5,288958.75
6511/729.5253mz/7.95min,116145.8,395699.5,0.0,421212.94,209891.55,10413.1
6512/774.3271mz/7.93min,0.0,0.0,4167405.2,125056.63,245370.52,356131.88
6513/777.3362mz/7.93min,0.0,0.0,111988.54,0.0,0.0,0.0
6514/796.3088mz/7.93min,0.0,0.0,379593.03,0.0,0.0,19983.266
6523/779.5374mz/7.88min,3216.2375,745486.8,0.0,37664.465,13818.563,24632.094
6525/791.5362mz/7.9min,35333.188,298612.3,0.0,395634.5,71807.01,41418.023
6526/760.5833mz/7.91min,43091828.0,2702009.5,5915685.0,5712276.0,246090.55,348670.22
6528/810.5988mz/7.89min,12827060.0,1020402.8,508239.78,649391.8,4871.992,298672.12
6529/767.5384mz/7.9min,189245.27,198137.27,0.0,101320.84,135502.56,122622.03
6530/802.5346mz/7.94min,240817.33,256181.72,0.0,76570.84,427555.97,138938.45
6532/766.5351mz/7.94min,475916.44,406567.44,0.0,188255.45,301049.0,179961.81
6533/790.534mz/7.92min,127541.57,644424.1,0.0,737462.5,160117.86,79226.41
6534/782.5687mz/7.89min,49075360.0,112074020.0,1715232.1,54306788.0,61654664.0,49306480.0
6535/783.5719mz/7.89min,24202870.0,55057452.0,761698.25,26639714.0,30780748.0,24404886.0
6538/824.39mz/7.94min,0.0,0.0,815955.7,34065.156,130351.84,78863.86
6540/778.5358mz/7.9min,21206.482,1740458.2,0.0,53284.45,23351.557,26103.6
6542/804.5505mz/7.94min,2057787.0,6013651.0,91240.3,1341093.0,2050843.5,3021510.2
6543/768.5528mz/7.94min,2751589.2,16840266.0,63332.49,23526346.0,895353.9,651844.4
6544/808.5814mz/7.95min,89357.82,438687.7,197490.06,61822.246,331400.7,158694.52
6545/807.5661mz/7.94min,203975.56,230531.73,260058.61,79776.766,55478.188,219041.89
6547/806.5607mz/7.94min,523289.75,987218.3,513075.25,231142.83,359100.25,631458.06
6549/752.5183mz/7.9min,21120.066,346925.5,0.0,171151.64,15334.321,3308.1008
6550/753.5241mz/7.94min,0.0,166233.66,0.0,58266.844,0.0,0.0
6552/427.3205mz/7.94min,299222.56,165143.2,128740.94,171671.16,137839.42,281455.06
6553/746.5635mz/7.93min,796952.0,371388.38,680783.3,187581.05,43026.703,1378929.6
6555/812.3791mz/7.96min,7543.247,0.0,229408.5,0.0,11500.6,3546.9473
6557/770.5668mz/7.95min,140580.14,6281008.5,19989.176,537280.5,481214.5,163189.33
6560/772.5832mz/7.92min,636338.9,1493715.6,397258.62,245940.2,4335.632,588173.75
6562/681.3164mz/7.95min,0.0,0.0,236835.0,0.0,71028.37,24542.861
6564/399.3256mz/7.95min,32796.93,3884.051,230800.34,0.0,12713.026,10299.3955
6567/827.3897mz/7.95min,0.0,0.0,4731680.0,54386.51,409047.5,328087.62
6568/393.3152mz/7.95min,1315771.4,472488.06,108123.95,293714.3,103409.68,207733.75
6570/664.3016mz/7.95min,0.0,0.0,599178.1,7248.8066,165870.47,40153.367
6573/771.5713mz/7.93min,50904.31,2945854.8,3940.76,146362.9,50012.684,7333.38
6574/744.6308mz/8.01min,928456.4,387363.78,15381.531,170098.16,56075.004,50667.84
6576/728.5221mz/7.96min,788109.5,1470153.4,0.0,3951905.5,1355772.1,295784.9
6578/843.4128mz/7.96min,0.0,0.0,3761931.0,87417.34,419248.28,272461.7
6581/841.4051mz/7.96min,0.0,0.0,21082094.0,237903.53,1501906.1,1031432.25
6582/347.258mz/7.96min,3596152.8,1852681.5,200626.4,604092.44,400361.25,626898.5
6584/820.5223mz/7.97min,451951.88,623853.06,100058.414,375916.62,368962.38,649180.3
6585/841.4967mz/7.97min,947142.4,81393.7,79284.86,338832.22,129179.57,360389.62
6586/840.3788mz/7.98min,1426334.6,213524.86,10448089.0,8161087.0,11400771.0,11103636.0
6588/821.6439mz/7.97min,619329.25,122037.4,0.0,36415.562,3597.1929,44197.78
6589/412.3289mz/7.97min,8449440.0,2241598.5,968567.25,3468106.0,1716309.8,4055053.0
6591/411.3255mz/7.97min,27106464.0,7365630.0,3163725.5,11175496.0,5800530.0,13252451.0
6592/855.3494mz/7.97min,63058.977,7582.8765,479227.62,440782.6,684119.8,555057.44
6593/754.5375mz/7.93min,869186.3,533848.56,0.0,1151922.9,1866068.4,23833.262
6594/780.5527mz/7.92min,4465210.5,4993383.5,249174.5,3340307.2,8003400.5,1235799.8
6595/781.5562mz/7.92min,2236091.5,2447716.5,100625.44,2040909.1,4985463.5,1140577.2
6596/413.3323mz/7.97min,1291221.5,326147.97,115582.1,495199.53,205340.36,582129.8
6597/819.5172mz/7.97min,556572.2,196271.2,137192.42,556154.6,377540.94,824174.75
6599/841.4981mz/7.97min,941951.44,81393.7,0.0,308517.06,129179.57,260549.69
6601/820.4034mz/7.98min,68663.38,18365.637,1335162.6,728258.44,1372989.9,1249853.6
6603/839.3756mz/7.98min,2657368.5,361770.47,19280112.0,15172494.0,21682230.0,20879906.0
6604/412.2092mz/7.98min,23240.525,0.0,529275.94,241319.48,375666.72,359431.3
6605/323.1277mz/7.98min,2356460.2,576401.1,31090722.0,12194772.0,20424724.0,19694862.0
6606/341.1382mz/7.98min,1207065.8,316856.84,14632266.0,5905335.5,9820634.0,9515503.0
6607/392.1937mz/7.98min,3029156.0,765878.0,37429796.0,15136247.0,24504234.0,23639134.0
6608/817.3941mz/7.98min,2255656.0,697965.4,47723652.0,20591718.0,37107304.0,34183772.0
6609/410.2041mz/7.98min,2553771.5,774987.6,29678812.0,12874935.0,22166160.0,20774978.0
6611/447.1568mz/7.98min,21061.691,0.0,88438.32,148448.19,364352.84,163753.28
6612/411.207mz/7.98min,409366.8,106009.15,2445144.0,1998481.0,3403684.0,3275310.8
6614/391.1904mz/7.98min,11120959.0,2880714.8,134570540.0,54960000.0,88316296.0,85893050.0
6615/409.2008mz/7.98min,9406890.0,2779763.2,118796080.0,46486650.0,79803384.0,75377450.0
6617/841.3812mz/7.99min,432318.22,53961.39,781248.3,2099729.8,2587349.5,2495497.0
6618/394.1988mz/7.98min,27400.393,0.0,577187.44,189841.12,391165.38,389070.4
6623/201.0701mz/7.98min,88588.766,4497.235,756495.44,19353.617,47909.855,36530.473
6624/741.3162mz/7.99min,0.0,0.0,1003335.1,14071.384,174613.39,93183.01
6625/477.2629mz/7.98min,17064.23,0.0,713903.3,154422.78,349488.94,238794.4
6626/325.1337mz/7.98min,26935.678,4885.0376,740728.6,326923.88,504612.0,479036.12
6627/431.1825mz/7.99min,1017668.0,94287.375,7748665.0,3461847.2,6040244.5,5836247.5
6629/690.5057mz/7.99min,744342.06,91276.11,133687.12,41154.1,3022276.5,157189.0
6630/310.3105mz/8.0min,397847.56,73819.875,15639.403,119240.25,62310.96,91696.84
6636/730.5371mz/8.01min,670679.7,4439911.0,0.0,12036866.0,1256696.8,332915.3
6637/335.1281mz/7.99min,7145.707,0.0,351465.4,124476.336,82764.61,130350.2
6638/425.3773mz/8.04min,185197.67,15523.671,105514.83,63423.523,78274.49,207150.7
6639/379.336mz/8.0min,146054.0,64404.133,136094.75,487490.38,973060.7,898002.2
6640/315.2317mz/8.01min,690407.25,303147.78,9380.187,38112.8,17331.7,98461.13
6642/600.4257mz/8.01min,33888.918,0.0,323479.34,330900.5,103722.27,588185.25
6647/339.1222mz/8.0min,3681.2534,0.0,431922.78,111455.51,225631.16,60297.703
6648/816.3813mz/8.02min,32735.672,0.0,928123.94,149270.9,703101.4,519018.6
6649/797.3666mz/8.02min,115708.04,3094.3374,3399501.8,456893.06,2155931.8,1609190.6
6650/815.377mz/8.02min,46134.562,0.0,1884646.6,254874.5,1334018.5,1002104.44
6652/825.3739mz/8.02min,0.0,0.0,556305.4,29403.586,135554.61,123795.12
6653/838.3621mz/8.02min,208948.8,0.0,2821861.2,549278.7,2331433.0,1963590.4
6654/770.5308mz/8.03min,102086.96,0.0,120663.33,2132136.2,514633.84,3264025.5
6655/812.5432mz/8.02min,2238821.5,111136.914,55241.68,1023323.9,1406463.6,1419186.6
6657/684.5412mz/8.04min,762327.9,62042.72,4685.7114,54408.047,15958.735,193068.3
6658/814.3972mz/8.05min,0.0,0.0,839357.8,7353.5635,0.0,4129.9756
6659/813.5462mz/8.02min,853020.2,43674.945,38334.617,202979.92,102392.95,367124.84
6660/837.3572mz/8.03min,506482.38,0.0,6476704.0,1159220.8,5268292.0,4211470.0
6661/390.178mz/8.03min,3288599.8,423588.94,42772584.0,4399324.0,26545398.0,17167770.0
6662/407.1849mz/8.03min,110562.234,2984.4453,1419773.5,176924.45,978324.06,643532.7
6663/389.1747mz/8.03min,11880810.0,1552670.1,155183800.0,16090492.0,96755260.0,62511240.0
6664/375.3043mz/8.02min,373413.53,78621.336,231178.19,68076.34,100811.89,196443.11
6665/796.5475mz/8.04min,79674.305,0.0,79355.31,717928.6,933052.2,1600293.1
6667/777.3415mz/8.03min,605192.5,39168.555,12382658.0,779062.06,7896738.5,4600942.0
6668/394.3188mz/8.01min,268250.28,91022.58,19169.793,8136.246,15802.096,28814.066
6672/714.506mz/8.02min,96289.91,24005.797,26154.783,178010.1,1029201.56,363426.9
6674/393.3152mz/8.03min,902023.8,205707.72,188227.08,89817.79,386625.25,568612.5
6675/835.344mz/8.03min,1353639.4,23476.646,14754183.0,1440862.1,12295456.0,7949180.0
6676/836.3479mz/8.03min,757381.75,8243.629,8029287.5,807582.4,6701803.0,4366573.0
6678/744.5532mz/7.98min,5876947.0,1910572.4,182875.56,5120270.5,3558836.8,5609732.5
6680/771.327mz/8.04min,0.0,0.0,740835.06,32605.191,129460.164,64984.918
6683/387.1589mz/8.03min,29345.762,0.0,551533.06,26191.99,309609.4,197692.56
6684/429.1677mz/8.03min,19260.814,0.0,316683.06,24507.037,255553.44,138820.38
6685/405.1693mz/8.03min,39570.703,0.0,714040.25,45828.594,437217.75,279650.56
6686/795.352mz/8.03min,108810.055,0.0,1884717.1,128590.88,1258852.5,740495.2
6687/796.3555mz/8.03min,53334.17,0.0,1054684.5,69826.61,698164.75,403719.28
6688/813.3621mz/8.03min,55788.82,0.0,1570509.6,99718.52,1086596.2,661998.5
6689/814.3637mz/8.03min,15905.94,0.0,413139.94,35969.95,562656.8,287873.2
6692/780.3513mz/8.03min,12100.472,0.0,418488.6,19296.941,277968.94,148806.8
6701/408.1888mz/8.03min,16174.325,0.0,408413.56,20465.537,249098.64,161242.1
6702/718.5344mz/8.0min,40336.41,25789.598,2775783.8,29939.334,38201.094,176386.2
6703/746.5639mz/8.0min,362779.3,7989.353,1101311.9,225813.83,22538.309,97439.875
6704/758.5669mz/8.0min,1677386.8,1249686.4,2886200.8,533320.8,5562.784,538349.75
6705/759.5702mz/8.01min,791803.25,385230.66,1284062.9,142124.4,3456.7847,530067.75
6707/851.3183mz/8.04min,28142.537,0.0,326589.38,43955.18,320659.47,181735.75
6708/441.3728mz/8.05min,300820.0,5109.321,4465.8936,40273.812,37356.83,192875.61
6712/783.572mz/7.99min,6861169.5,73090020.0,1275344.5,16075619.0,15347084.0,20484304.0
6716/782.5688mz/7.99min,13970552.0,307619740.0,2446294.2,30205542.0,19073032.0,40487640.0
6717/410.3133mz/8.05min,273803.03,0.0,23165.398,289764.1,172585.39,684734.44
6718/500.3732mz/8.05min,3030.52,18863.994,6870441.0,184502.36,4982378.0,2163856.0
6719/443.388mz/8.05min,194147.27,6235.249,204691.83,102398.61,156199.27,294356.47
6720/760.5833mz/7.98min,8397085.0,2537821.8,16102280.0,6728991.0,95145.766,46533.67
6721/788.6127mz/8.0min,63711.76,202746.83,1361046.8,721412.3,308533.28,2075537.9
6723/409.3099mz/8.05min,893321.56,74983.9,400867.1,1040537.25,777469.1,2266609.2
6724/391.2994mz/8.04min,64219.902,0.0,24877.352,85000.23,70141.73,309099.56
6729/743.6288mz/8.02min,1906409.2,808439.4,199903.67,320716.62,842288.94,590724.2
6730/810.5997mz/8.03min,3507655.2,420860.03,2022357.6,2241302.8,0.0,400240.1
6732/778.5358mz/8.04min,0.0,54252.336,0.0,2325800.5,0.0,0.0
6733/779.5371mz/8.03min,0.0,54172.527,0.0,1069709.2,0.0,0.0
6734/790.5332mz/8.06min,305353.0,5258.639,0.0,166337.33,188957.08,30247.432
6738/804.5504mz/8.08min,620268.25,3141248.2,0.0,1541262.2,916887.94,1148892.6
6739/769.5565mz/8.07min,4896894.0,843639.25,0.0,3382049.0,3046853.8,320688.44
6740/770.5672mz/8.05min,1376300.4,3310593.5,19989.176,3066053.0,727739.94,28299.951
6741/392.331mz/8.05min,127839.766,22824.885,192481.77,48006.906,775459.0,2064264.6
6747/827.3893mz/8.08min,0.0,0.0,9209173.0,85808.336,655106.75,557861.6
6753/812.3789mz/8.07min,7543.247,0.0,818056.4,0.0,48694.637,63554.664
6754/828.3931mz/8.09min,0.0,0.0,5041452.5,44557.652,315378.56,277925.72
6755/874.4156mz/8.09min,0.0,0.0,843062.25,19010.828,197733.73,120691.96
6756/429.3369mz/8.06min,139746.95,0.0,0.0,7040.449,0.0,16692.607
6758/510.3578mz/8.09min,116766.34,0.0,41486.477,0.0,56644.965,190946.19
6761/690.5056mz/8.1min,1046813.06,266533.88,133687.12,1341629.2,566459.1,431489.06
6762/756.5538mz/8.05min,106959.5,10729545.0,5444.1895,49568890.0,362703.47,30429.059
6763/757.5563mz/8.03min,22057.297,5089924.5,0.0,23329150.0,98829.03,11801.324
6764/758.5642mz/8.09min,0.0,1867029.1,0.0,5444512.0,5562.784,0.0
6765/422.3052mz/8.08min,316939.97,41185.504,32483.361,3736.8252,77275.65,153522.12
6767/335.1276mz/8.06min,0.0,0.0,575583.44,21390.965,151571.4,37453.844
6768/336.326mz/8.1min,309172.84,6509.369,71492.45,116472.01,108599.32,112471.79
6769/767.5399mz/8.06min,53760.805,4947.6914,0.0,171802.2,24498.95,29912.156
6773/817.3936mz/8.09min,11622.832,0.0,2902681.8,16160.926,600973.25,478949.1
6774/768.5519mz/8.08min,10281720.0,1064321.6,3025.101,3852536.8,10507571.0,782174.94
6780/399.3255mz/8.11min,114424.766,0.0,25610.508,0.0,30657.916,61000.44
6781/738.5068mz/8.11min,498659.78,17134.9,402012.97,35566.47,463157.9,509147.28
6782/427.3204mz/8.12min,291084.12,53258.746,100745.78,49827.04,108535.4,246224.56
6783/756.5164mz/8.11min,632161.25,0.0,799082.94,0.0,250726.17,569537.06
6786/613.482mz/8.13min,251250.19,0.0,668351.56,0.0,44648.625,216179.05
6788/823.6554mz/8.17min,949017.25,147315.34,0.0,0.0,84115.9,71631.15
6790/413.3418mz/8.14min,32481.074,0.0,85760.12,49735.477,166882.45,452723.5
6791/665.2856mz/8.13min,0.0,0.0,382314.5,0.0,44494.43,25301.371
6792/526.4099mz/8.13min,294337.2,0.0,35289.312,0.0,100051.195,389185.06
6793/413.3309mz/8.15min,243322.42,0.0,27237.066,0.0,15651.078,38236.395
6795/427.3931mz/8.14min,0.0,0.0,285757.3,0.0,48942.004,13238.439
6797/110.0199mz/8.1min,585096.3,324938.0,960755.06,380034.94,264268.4,1771847.2
6798/757.5206mz/8.12min,251950.7,23228.756,356132.44,0.0,93356.79,249808.12
6801/411.3256mz/8.14min,7260206.0,383607.66,2514672.8,626263.9,2304593.8,6190576.5
6802/425.3416mz/8.15min,956293.7,25217.285,10770.156,0.0,11045.957,10294.854
6804/772.5828mz/8.08min,345239.6,351542.16,90428.266,1769568.9,3654.0508,452428.97
6806/412.3291mz/8.14min,2254475.8,123682.05,739245.56,178062.33,703673.75,1876247.8
6808/684.6497mz/8.11min,315627.3,0.0,0.0,87715.38,56023.125,3645709.2
6809/771.5722mz/8.13min,43043.24,326873.94,3415.2292,3511502.5,149175.17,6699.13
6812/838.3566mz/8.16min,0.0,0.0,1379289.2,0.0,591810.0,367844.44
6816/836.3477mz/8.16min,215591.0,0.0,13205884.0,0.0,6407101.0,3912150.2
6820/835.3439mz/8.16min,380330.97,0.0,23749586.0,6935.673,11815990.0,7173480.5
6822/777.3415mz/8.16min,17589.6,0.0,2291921.2,0.0,1119399.1,678341.9
6823/837.3517mz/8.16min,60985.64,0.0,4868476.0,0.0,2268622.2,1389651.5
6824/851.3179mz/8.16min,0.0,0.0,526259.2,0.0,330894.8,175440.64
6825/201.0701mz/8.15min,4297.975,0.0,166430.2,0.0,13159.178,0.0
6827/392.1822mz/8.16min,0.0,0.0,339114.9,0.0,124097.98,87002.58
6828/741.3165mz/8.16min,0.0,0.0,1474235.0,0.0,125934.45,81553.93
6829/1147.4951mz/8.16min,0.0,0.0,237848.84,0.0,22419.191,0.0
6830/813.362mz/8.16min,0.0,0.0,1064436.0,0.0,539382.75,300135.8
6831/389.1747mz/8.16min,3404157.8,101952.06,120392890.0,814776.0,65836560.0,40087560.0
6833/795.3519mz/8.16min,26278.248,0.0,2822731.8,0.0,1559663.0,883466.56
6834/407.1852mz/8.16min,20990.035,0.0,1723679.8,0.0,867934.3,565968.9
6836/405.1693mz/8.16min,4270.8057,0.0,1017583.7,0.0,508426.3,293058.3
6837/429.1666mz/8.16min,0.0,0.0,768533.25,0.0,319915.56,170767.77
6838/391.1797mz/8.16min,120356.945,0.0,3702141.5,5938.339,2200507.5,1282029.5
6839/814.3947mz/8.16min,0.0,0.0,16674166.0,379139.7,3558236.5,5149350.5
6841/406.1726mz/8.16min,0.0,0.0,263997.88,0.0,52952.438,80239.766
6843/427.3569mz/8.17min,1007771.4,8938.422,113373.88,29510.697,491897.56,1483140.1
6844/356.1493mz/8.17min,0.0,0.0,681032.4,0.0,117640.66,166819.19
6845/409.3459mz/8.17min,106878.41,0.0,3085.1406,0.0,27318.494,129463.54
6846/816.4008mz/8.16min,0.0,0.0,2689954.2,62989.758,601954.9,825774.7
6855/980.2778mz/8.18min,380248.6,0.0,111784.78,0.0,426168.72,145809.69
6857/770.567mz/8.16min,591880.44,1715196.9,5994.214,7470931.0,648653.7,53901.188
6858/433.3076mz/8.19min,68843.48,0.0,322362.62,5250.8945,218149.64,927897.4
6862/782.5689mz/8.18min,23510376.0,121339490.0,697706.5,183296430.0,30762746.0,20483138.0
6863/428.3517mz/8.19min,244841.08,0.0,856660.3,72662.36,767361.0,3341555.5
6866/857.4003mz/8.21min,0.0,0.0,281431.66,0.0,40244.945,36596.605
6867/730.5374mz/8.25min,7781524.5,110812.266,0.0,666537.25,2512003.0,43719.977
